image_id,year,month,day,final_date,stage,texts
000933,NONE,NONE,NONE,NONE,fail,151385-79 오당:S0로 오당:S0로
000934,2021,02,10,2021-02-10,s1,크 | 뚜껑HDPE | 을아 만들었습니다. | 21.01.25座 | 21.02.10 | 영양정보 190m/10kcal
000935,2021,02,10,2021-02-10,s1,니다 | 21.01.25 | 21:02:10까지 | 영양정보 890m/110kcl
000936,2021,10,19,2021-10-19,s1,다담 청국장 | 2021.01.20 | 2021.10.19 | 530g(4/7） | 8801007097268
000937,2022,06,11,2022-06-11,s1,080-99-7 | 적수 | 2022.06.11.09:49
000938,2022,06,11,2022-06-11,s2,  | 2022.06.11.09:49
000939,2021,10,28,2021-10-28,s1,2021/10/28 | LR0190 | HSTEN
000940,2021,07,03,2021-07-03,erode3,0 | 21 7 3 0 | 0 0 1 | 9 | HSMI
000941,2021,07,02,2021-07-02,s1,UU | CRUNCH RUL FUNG | MATES MATES | BEST BY | 20210702 | 1800741 | 17:28 | RUNCH | MATES | acho | rorta Chip
000942,2021,05,29,2021-05-29,s1,"PROD29082020 | EXP29052021 | Wib Yornr | TT1OY | B 03 | 18:30 | Cheese Snack Biscuits, Ingrect | Wheat Flour, Vegetable Ois | Sunflower', Dried Cheese (12%) | PowLersd Cheese, Natural Fa | (Chuese), Yeast Extracl. | Siucose Syrup, Salt, Dris | Earley Malt Extract, Raisl | (yimmonium Bicarbonal | Eicarbonate), Acid (Lacti | Flavearings (Pepper, Cay | Milk, Gluten. May alsccont | (p)s | Salgo ye | pgall"
000943,2021,05,29,2021-05-29,s1,"PROD -28 08 2020 | 29052021 | Cheese Snack Biscuits. | Wheat Flour, Vegetable | Sunfloweri, Dried Cheese (12s | PowLerrd Cheese, Natural R | (Chuese), Yeast Exracf | Siuuose Syrup, Salt, Dr | Earley Malt Extract, Rais | (mronium Bicarbons | Eicarbonate), Acid (Laci | Flavcirings (Pepper, | Milk, Gluten, Mmy alsc | J,J"
000944,2021,07,03,2021-07-03,s1,gullón | .(a | PROD:03/04/2020 | EXP:03/07/2021 | L3080942022:13
000945,2020,04,03,2020-04-03,s1,gullón | PROD:03/04/2020
000946,2021,09,30,2021-09-30,s1,2021.09.30 | AVE11E 12:16
000947,2021,09,30,2021-09-30,s1,2021.09.30 | AVE11E12:16
000948,2021,10,24,2021-10-24,s1,80 53501GrascmtGermany. | X | Caipohydrates | L4924000499134 0019 | Production Date:24/07/2020 | Best Before Date:24/10/2021
000949,2021,10,24,2021-10-24,s1,Praductlon Date:24/o7/2020 | BestBeforeDato:24/10/2021
000950,2022,09,16,2022-09-16,s2,Swiss m | 쿠키앤초코 | 2022.09.16.14:274F | 성이영위위 | alz | az
000951,2021,04,05,2021-04-05,s1,"02:14 | 2021.04,05 | 까지 | HERSHEY'S ORIGINAL 허쉬초콜릿드링크 | 오리지널 | 235×4 | *동일날짜로포장된 상품입니다."
000952,2021,04,05,2021-04-05,s1,02:14 | 2021.04.05 | HERSHEY'S ORIGINAL 허쉬초콜릿드링크 | 오리지널 | 号235L×4 | -동일날짜로 포장원 상품입니다.
000953,2021,02,05,2021-02-05,s1,연출이미지 | 90.33% | 는햄등심 IO□ 촉촉하고 담백한 100% Phrs | BEER&PLNTTER | 21.01.07 B 융무 | 8801057869629 21.02.05 DA1
000954,NONE,NONE,NONE,NONE,fail,（）90.33% 7（）9033% 7（）9033% NN 햄등심 08 | 햄등심 =햄등심 햄등심 햄등심 햄등심 햄등심 21:82:838 촉촉하고 담백한 촉촉하고 담백한 촉촉하고 담백한 촉촉하고 담백한 최촉하고 담백단 00리방 100% 100% 100% 100% 100% 13: 1c3r LYO Phre Pbrk Pbrk BEERKP 촉촉하고 담백한 8동양로양1질 100% | BEER BEER BEERAP BEER&PL UEN2L BEFRNPXOEER OR | 생식용 | ）9033% %00L aaa Dtdpdaa8 Pl | 부터 부터 부터 의 의 을 논%00 유 을 | 21:82:83 21:81:83 21:81:83 21:82:83 21:82:83 7월8 0 0 B B DA1 DA1 DA1 DA1 지 까지 까지 품 5이 5이 100% | 8 1801037 햄등심 음 촉촉하고 담백한 %EE06 (음종)l | BEERSPT ER | R 관품의유성 | 돼지2기무유심고기 | 9 부터 | 21:82:83 B DAT 까지 | 8801057869629
000955,2022,01,25,2022-01-25,s1,비스트 | 하비스! | 달콤한선울이가득! | 롯데제과 | facebook | 22.01.25 22:51 까지 | x3움3
000956,2022,01,25,2022-01-25,s1,하비스트 | 한니스! | facebook | 22.01.25 22151 까지
000957,2021,02,22,2021-02-22,s1,주/ 영양정보 秀270m|15kcal | 10mg%299% | 0%0% | 35 量0mg0%0% | EIComg0%7g2%0mgo3 | 트F-몰리에 1일영양성기치에대한비은 | 기준이므로개인의 필요 열량에 따라다를수있습다 | 은과육 | 보하시고 | 유유를 21.01.29M | 통관본사 21.02.22办 | 기준에 | 페트 | A- 8801114139844
000958,2031,01,29,2031-01-29,up2x,3P조 공통 영양정보 专68820折/115k | 36 Cmg0%g0%Em | 02 车9c0mg0%给7mg2863 | 물리에 | 오성은 기준이므로 개인의 필요 열량에 따라 다를 수 있습니서 | 분든 없는 과육 | 든 성보관하습고 | 토함아유유형 31.01.29m | 품고한:본사 21.02.22办内I | 본관껑기준에 | 8-02 | 간E가 | NA- 8801114139844
000959,2022,07,19,2022-07-19,s1,"초고추장 | 새콤달콤 초고추장 이야기! | 싱품한라임/건강한올리고당/건강에좋은매실/곳한다늘 | 104901206 | 소지본사서울특별시동대문구 천호대로26 | 원로명 고추장이있고추양념중국산),물면 소맥분(밀미국,호주 | 일을 정제소금,실당,정제수,기타과당,구연산마(중국신 | 라임농축액미국신,발효식초0,5%올리고당,매실농축역 효모분말 | 대두일힘유 | 모장자질 용기리드자-몰리어달린,뚜-몰리프로필렌 | ·사늘하고 건조한 곳에 보관,개봉 후에는 냉징보관 | ·본제품은 소비자기본법에 의거 교환또는 보상 | ·반품 및 교환장소:본사 및 구입처 | 080-019-919（ | DAESANG /ndeng.COn | 영양정보 100g8220kc | 10mg868157 | [일 영영성분 기준치 대한 은 20으 | 는 이 분수거하여 용. 소한 자원 곳한  | 2022.07.19"
000960,2022,07,19,2022-07-19,s1,초고추장 | 새콤달콤초고추장이야기! | 영양정보 | 2022 .07.19
000961,2023,10,21,2023-10-21,s1,2023/10/21 | L02956.001A | 어울립니다 2일 파스타소스와 더욱 | 폰타나 | 의 시작 | 파니아 파스타면의 비밀 | 스타면의 선택이 파스 100% | 올한 감마니아는 듀럼 4의맛을좌우합니다토 듀럼밀의 배유를같아 | 사용한 탄력있는 식감의 | 으로 유명합니다.듀럼
000962,2023,10,21,2023-10-21,s1,2023/10/21 | L02956.001A | 量2+100%
000963,2023,11,14,2023-11-14,s1,2023/11/14 | L20640 | 쿼스파게티면 맛있게십 | Fresco 릭스 | 쿼스파게티는 | 이탈리아 정동기술로 | 좋은 파스타는 좋은 조리가가능한 을 만들어빠르게 | 듀럼밀 세올리나(밀)에서 스파게티입니다. | 시작됩니다.스파게티를 STEP1 | 잘아는특별한당신을 | 위해프리미엄 맛을 가정에서 | 간편하게 즐기실 수 있도록 | 준비하였습니다. | STEP | 量2100%
000964,2023,11,14,2023-11-14,s1,2023/11/14 | L20640 | Fresco | 좋은 파스타는 좋은 | 듀일 세리나(일)에서 | 시작됩니다 스파게티를 STEP1. | 잘아는 특한 당신을 | STEP
000965,2023,07,20,2023-07-20,s1,"DT&SPRUNGLI GMBH·수입판매업소:(주)농심 서울 | 방동)·유통기한제품 뒷면의 표시일까지(일월년순,첫번째 1= | 세조일자원재료명설팅,코아매스,코코아버터무수유지방, | 영양정보 | 100g530kcal | 12mg4%6.2g11% | (E701.13)J25 ood SA | Mah. Baglargid. No:14 | DE-52072AACHEN | 23.07.202 | L5700 17 | Prod. date / Fecha de producción / Data de | fabricaco// 3""046920""029674 | (//) | STORE IN A COOL AND DRY LACE 100g NET | Consenar en lugar frescoy seco· Consenar em loc | /Serin ve kur yerdesal"
000966,2021,08,10,2021-08-10,s1,"1Le | 10/08/2021 ZUMO DE UVAMOSCATEL. | L-H000:121622 MUSCAT GRAPE JUICE. | EN MUSCAT GRAPE JUICE. Simon iL. Pressitud Muskaatvinamarjamahl | rasvhapped Og. ssivesikud kcal, rasvad Og sh kllstunud | 16.3gshsuhkrud16.3g | kiudained Og, valgud 0.2g sool | 제영시온착습 모스카텔주스 8L(650kcal | 심품유형과체주스"
000967,2022,10,17,2022-10-17,s1,"제품명 녹차원녹차라떼 | 식품유형 고형차 | 내용량 130g（13g×10） | 내포장재질 폴리에틸렌 | {야자경화유(외국산:인도네시아 | 말레이시아산 필리핀산 등)38. | 유크림(호추산 | 19.2%，是50 | 유지(외국산:말레이시아산 | 원재료명 | 네시아산,말레이시아산,필리핀산 | ）77%51% | 녹가산 이산소,글리신 | 구연산나트륨,요구르트향코톤 덕스트린 | 합성향료(요구르트향) 합성향료(사이다향) | HERS 오렌지오일 아라비아검)정제염(국산) 합성향료(레몬향) 레본오일 라임오일 | 우유,대두함유 | 문의 및 교환처 본사 및 구입처 | CHOCOU 품목보고번호 | 업소명 및 | 소재지 | 공장소재지: | 433 | ：021597-3949 | 적조하고 있습니다.·직사용선 및 곡온다습한 듯을 피해 건 | 분쟁 해결기준에 의거 교환 또는 보상을 받으실 수 있습니다. 공정거위원회시소비자 | 유통기한 2022.10.17"
000968,2022,10,17,2022-10-17,s2,제명 | 식유형 고형차 | 내용량 | 내포장재질 플리에틸렌 | 믹스식 | (야자경 와 | 3 윤 | 19.2 | 와 | 19.2 | 원재료명 (야자) | 말레이시아산 | 네일 관식 37기 51% | 클리신 | 오지오일 아리비아20)정제염국신 | 잎유 대투 함유 | 문의 및 교환처 본사 및 구인처 | 플보고번호 2011036047233 | 업소명일 소재지 본사:서울 농진원취 구서초4 | 공장소재지 | 433 | 소비자상담실 | 최사광 | 유통기한 2022.10. 17 | 까지 | WWW.NOKCHAWON.CO.KR
000969,2022,06,30,2022-06-30,s1,"emgdi tecindi soiarm naturale divaniglial, | conratilme%miriss5% | mandore nocciole Latee cereali contenent | 영양정보 .6g | 100g458 45 %]. | 0mg0%3g5% | 25g@e-4410 | 468 1962100 | im ho ascuto | Pride | Dabimsnte entro fine: 2022/06/30 | L157828 | 13:05 | MA IMBONATI 59, MILANO (ITALY). | RALE EUROPA 14, SENAGO (MI)."
000970,2022,06,30,2022-06-30,s2,"do citri | ngi, frun | c trus | rich | olat | jus | b9 | 영양정보 100ge458 Kcal 45 % | omal | ukrt. | 档0时量0m90%／2号32.5% ratten. | OOH 61,63 | sne-2410z (uaden 2es) | e | A | 1381 Pride | ntat frais et sec | Im-nte entro fine: 2022/06/30 | ho ze avant fin: L157828 | 13:05 | MA(MBONATI 59, MILANO (ITALYI. | ALE EUKOPA 14, SENAGO (MII."
000971,2021,11,11,2021-11-11,s1,"3 빙그레 | 색소·향료 | 무첨가 | ""Kids sna | '와 | 친구들 치즈 | 2021.11.11B 까지 칼습함유철분함유7까지 비타민 | I초콜릿 칩 싱글 | 허쉬"
000972,2021,06,25,2021-06-25,s1,2021.06.25 | ChocolateMilk | 푸르릴 생초콜릿우유
000973,2022,12,02,2022-12-02,up2x,BEST BY | 021222 | LOCRLeb8NEY | ocle | 제품명 글로버허니 | 식품유형 발질(십화질) | 수입원 | 제조상 식방양성 또 부 있습rg 의유보터 | 유통기한터 | BUN UD U
000974,NONE,NONE,NONE,NONE,fail,89 MS BE치BS 12 12 | 맛림타방 | LOCRLMINEE LOCRLMINEE | 하 하 | 3지.4% 3지.4% | LOCRLHSNER | BALUEBNIAN
000975,2023,08,03,2023-08-03,s1,Fresco 프레스코 후실리 | (FRESCO FUSILLI) | 좋은 파스타는 좋은 듀럼밀 | 세몰리나(밀)에서시작됩니다. 파스타면의한종류인 후실리는 | 프레스코후실리는신선한 꼬불꼬불돌돌말린 나사모양이 | 듀럼밀 세몰리나(밀)를  특징입니다. | 선별엄선하여  합니다 샐러드나 파스타로 요리해 먹으면 | 뚜기 프레스코파게 간단한일품 요리가 됩니다. | 함께 하시면 전문스피니점의 꼬불간소양때문에 쉽게 | 맛을 가정에서도손쉽게 면이 붙지 않고 소스가많이 묻어 | 즐기시 수 있습니다. 맛을풍부하게 느낄 수 있어 | 리거 교환 간단히 기분 전환용 간식으로도 | 드살수 있습니다 | 2023/08/03 | L20434 08 | 8801045360553 | ·제조원: 오뚜Jmars | Pastificio Fabianelli S.p.A | 이프매원: | 주시회사오뚜기 | 경기도 안영시 동안구 총안대로 46
000976,2023,08,03,2023-08-03,s1,Fresco 프레스코 후실리 | (FRESCO FUSILL) | 파스타면의한 종류인 쿠실리는 | 꼬불끄볼돌들말린 나사 모양이 | 특징입니다. | 하여. 샐러드나 파스타로 요리해 먹으인 | 간단한 일품 요리가 됩니다. | 하시면전점의 2에계 | 앗을 게 않고소스가많이어 | 가+있습니다 느수있어 | 기단하기분 전환용 기시이로 | 드O수 있습니다. | 2023/08/03 | L20434 | Pastificio Fabianelli Sp.A | 이매원: | 옴또기
000977,2021,11,03,2021-11-03,s1,03112020 | 03112021 | 222A3 | snuead pue
000978,NONE,02,22,NONE-02-22,up2x,0311 03.01 2 3829 | 2.22A3 | he 'uorséjuued sapun pasn dnou6 ruogeuuejuj zajapuow | 2화 | Jo SxuuBpB Bu éouep puE O3HO INIw | Uec-e식1 | wodzijpupeeouatunsuooud | + TE MaANOONzTo 1Gk hers | 0 | % ouf sauctcsyud zajapuow | Xg pejnausig pue pouoduj | /S3-tbr0tc | MISANOONI JO LONQOHd | 'sanueod pue | 1.0ciy  SoU re Ame a Miu Bujuejuos sjonpoud sesseooud osje peu juaudjnbe uo paungoejnuew | 'BKos pue pedym suejuoo :uogeuuoju uaésav | whwid stesoesegingd eigy Antol nrenonsue roaca teunoes uOuo ogetuñs pue ud jo aB e시appe poo. | UungpoS/ruansgeN anonaleuuA rouapl | T:E AJWCHRSUPa JEAI eunueN MzzcsN) uuaoer xos)Jeyrsnua uous uoo es BtncossNl | 4ogwDmog.wsnaraprnpguwrl 비jaggfh eeuogeoa unjuouuy (ojoogsnl euuogueag unipos)suedy Buseb | WwNaYOUD/goPys0dr dnus sogonuyapmod oooo MéicsNl OHal uppoauy sueuoO-tuev | Mrpuoc uruar heprmeicar ebbanr uruar Mpu udud)o egacya peaugooup/H-uoNeéns nold noum :sauopeutul | wotpoutanits/Aunuec Neurl ONVOV NVA NSNS ONNONVONAW | awnL.otsogorcoar] ONVA UNMSIa S3SoHdw3W VoNr DNvA NvIVhvHad VOvd ISxNQoddIQ | Ma/타ugT uuP Inu3 TVBAL MVLAOIG ONVA NVHVA HVLAVg IVHI'NADHATV ONNQNVON3W | ABwe1 VINVA MLLALNIS VSNHAd'UVTAQAN MLLISA기) | wv/Nvirvs uad HvIwnr 1STNWAONAdONNOVT UNd WVAVS'(1VNOBHVB WNINOWY WNIHIN) | wrsanuinrewo coendeg terunr | oag Dut나gg/osg ue aryt | DMIN ISVWHOINI ONNONYONAWUVBVNXVANIWNVINDNOISAL ONNdAL ISISOdWON
000979,2021,06,14,2021-06-14,s1,오리온 | 후레쉬베리 FRESH BERRY | 801117545512 | 2020. 12. 15>08: 53 | 221.06.14F2
000980,2021,06,14,2021-06-14,s1,후레쉬베리 | 2020.12-1503:53 | 2021.06.14VF-2
000981,2021,08,08,2021-08-08,rot90,OQ:4431631 20210808 | RiCS THICKE | Rouno Great
000982,2022,02,15,2022-02-15,s1,"USE BY15FEB22B 09107 | Clara Pan-steak Beyf& Bro | Ole | PASTA SAUCE | ltalian Style | Cook penne according to package ims | •In a pan, saute garic onions and dho | Bend in Car Oe Italn Style"
000983,2021,08,20,2021-08-20,s1,AKBAR | 식품위생법에 의한 한글표시 | 제품명 히비스커스허브티(HIBISCUS) | 식품의 유형 침출차(허브티) | 원료및함량 00%） | 중량 100g | 포장재질 폴리에틸렌 | 보관방법 건냉한 장소에 보관 | 반품및교환 수입원 및구입처 | 제조원 Akbar Brothers Ltd. | 수입/소분원 032)672-3742 | 판매원 ）1800-9750 | 교환또는보상을 받을수있습니다. | 2021.08.20 | OTHER | 200~250ml Black Tea 2~3분 | 90~100℃ Herbal Tea 3~5분
000984,2021,08,20,2021-08-20,s1,BAR | 식품위생법에 의한 한글표시 | 히비스커스 허브티(HIBISCUS) | 식품의 유형 침출차(허브티) | 원료 및 항량 | 중량 | 포장재질 플리에틸렌 | 보관방법 건냉한 장소에 보관 | 반품 및 교환 수입원 및 구입처 | 제조원 | 수입/소분원 0032)672-3742 | 판매원 （）1800-9750 | 2021.08.20
000985,2021,12,28,2021-12-28,s1,BANANA | EXP:DEC-28-2021 | LOT:OC184296
000986,2021,12,28,2021-12-28,s2,EXPDEC-28-2021 | L0TGC184296
000987,2021,12,28,2021-12-28,s1,Quick Set | Net Wt: MANGO | 85g | EXP:DEC-28-2021
000988,2021,12,28,2021-12-28,s2,Ouck st | Fou serMnR | Net Wt: MANGO | 85g | EXP:DEC-28-2021 | LT0C184296
000989,2020,07,21,2020-07-21,det5,DA CONSUMARSI PREFERIBILMENTE ENTRO IL: PREPARATO A BASE DI | BEST BEFORE: | GRASSO VEGETALE | A LUNGA CONSERVAZIONE U.H.T. | 20/07/21 DA MONTARE E PER CUCINA | P20707 14:94:23含09 | MIX | responsibie sources Board from | FSC FSCC014047 | 1000me | da Montave Whipping | D eperCucina fooking
000990,NONE,NONE,NONE,NONE,fail,Bmnyoo HO BEST BEFOAA 6m | 10 mnmnd U3d MCd | BnnddnM 3hopmuoV 0P | LFOFIODO8 10l 1000mle | 04- 04- cinuptere | 4 4 XIW da | DA CONSLUMAREIPREFER DA CONSLUMAREIPREFER DA CONSOMARSE PREFERIRILMENTE ENMIO ILI DA CONESMAARA PREFERRLMENTE ENTIO IL MENTE ENTRO IL MENTE ENTRO IL PREPARATO A BASE DI PREPARATO A BASE DI PREEPARATOABLASEDN PREPARATO ABASEDT PREPARATO ABASEDT | BEST BEFONE: BEST BEFOREE BEST BEFOREE BEST BEFORE: IHN 3NOIZVA8NSNOS VONCTY GRASSO VEGETALE CRASSO YEOTALE GRASSO VEGETALE GRASSO VEGETALE GRASSO VEGETALE | ALUMCA COWSERVEAZNOINE ULH.T. ALUNGA CONSERVAZIONE U.H.T. ALUNGA CONSERVAZIONE U.H.T. ALUNGA CONSERVAZIONE U.N.T. ALUNGA CONSERVAZIONE U.N.T. | eperCucina 로% TOUING 3UNGWTIBRE3.RS mEMINSNOS VO DA MONTARE E PER CUCINA DA MONTARE E PERCUCINA DA MONTAAE E PER CUCINCA DA MONTAREE PER CUCINA DA MONTAREE PER CUCINA | 20 20 20 20 0P | 14 14-34:232409 14:34:2309 14:34:2309 23-109 - G MIX MIX MUX MIX | PSC PSC FSC 식관번P 식관번P F8C-C014047 P80*C014047 P80*C014047 FSC-C014047 L | 1000mle 1000mle 1000mle 1000mle 1000mlC PREPARATO A BASE DI | HOPIA CUZ1R HDPK NDP16 Whippin 1a da da DA MONTARE E PER CUCINA Montare Montare Montarea Montarea Montave eperCucina eperCucina percucivta percucivta PCuciHa ooking ooking Wwippins Wwippins Whipping | WWINOSY0 ZIONE U.H.T. | DA CONSIUMARST PREFERIMILMENTE ENTRO ILG PREPARATO A BASE DI | BEST BEFORE GRASSO VEGETALE | ALUNGA CONSERVAZIONE U.H.T. | F2007 2P2697261 DA MONTAREE PER CUCINA | 14.34:2309 MIX | Boart Fr | PSC | F8C-CG14047 | 1000mle | HDPK dla Montaye for Whipping | eperCucinta fooking
000991,2021,03,04,2021-03-04,s1,"10% | 6% | 8% | 10% until thickend; stir. | It source of | Cholesterol, | in A, Vitamin C, time is approximate. | Jes are based on a | ITE HOMINY CORN | ERALS: NIACIN, | THIAMIN MONO- | VIN, FOLIC ACID. | ods Sales, Inc. | Ralcorp Holdings,Inc. | ,MO6318-618 | WITH 14173-D | SINEERING R096153 | FG-ZG1-A#10a | 12NK09119 | BEST BY MAR 04 2021 09:34"
000992,2021,04,NONE,2021-04-NONE,det5,"10% 2 SlowNy stir n gnt | 0% 3 | 8% 4 until thickend: stir. | 10% | 8ource of ase more wuter. | Due to diterences in micros | Vitamin Bine Is approximato. | Dacd ona | OMINY CORN | MIN MONO. S: MACIN. | OLIC ACID. | hes,. Ine. |  Holdings, Inc. | 6318-5618 | 14173-D | R096153 | EERING FG-ZG1-A#10a | 04 2021 09:34"
000993,NONE,02,18,NONE-02-18,hires,"4본바코드 | 00 | 1801121510179 백도 요거트 Tle | 02.18MA | 200 8 15:49.F1G | 6 여편,"
000994,NONE,02,18,NONE-02-18,clahe,02.180 | T5:49.F1R | PROB
000995,NONE,NONE,NONE,NONE,fail,odd PROB | 7 OE:JN.1M 우로:48까지 우로:48까지 우로:19까지 우류:19까지 | godd PROB PROB PROB PROB 20OD 18까지 | PROB
000996,NONE,02,17,NONE-02-17,up2x,02.17A | 13:10-F1E | 4본 바코드 PROBIOTIC | 880112151010 딸기 요거
000997,NONE,NONE,NONE,NONE,fail,lt0lgQd AERB PROBIOTIC | 4본 바코드 13187 13:187E 13:187E 13:10.F1E 131826 까지 | 륨 | 딸기요기 | 카아당 AERB | 880112151010 | 2ldOigQdD | 4본 바코드 4본바코드 4본 바코드 4본 바코드 4본바코드 PROBIOTI B | 8801121 8801121 0 0% 8 우류:18까지는 | 1510 1510 딸기요 딸기요거 딸기요거 딸기요기 딸기요기 딸기요기 | 4본 바코드 PROBIOTIC | 880112151010 딸기요거
000998,2021,11,11,2021-11-11,s1,"B0 | ren Graisshaft, Germany. | 유사용한 제품과 같은 | H제조하고 있습니다. | 정거래위원회 고시 | 해결기준에의거교환 | L49240005130901614 | Production Date:11/08/2020 | Best Before Date:11/11/2021 | 001686301555"
000999,2021,11,11,2021-11-11,s1,50 | en | Date:11/11/2021
001000,2021,09,07,2021-09-07,s1,pod0 | BEST BEFORE | 07SEP21 | 30811L5
