image_id,year,month,day,final_date,stage,texts,raw
000861,2022,07,23,2022-07-23,s2,"ar SesNo Bach | Pradust Dale Best Betoeu | tayas | LOT:232 | BEST EEFORE | s2kg 23,07.2022 | 8690997156297 BOYMOB05629 (2000)70.55OZ | mumf.mpb)oa.aafw ysiy","[[""s2kg"", 344, 62, 145], [""(2000)70.55OZ"", 388, 34, 164], [""ar SesNo Bach"", 229, 16, 353], [""Pradust Dale"", 252, 18, 336], [""tayas"", 262, 19, 258], [""Best Betoeu"", 255, 18, 405], [""LOT:232"", 300, 21, 374], [""BEST EEFORE"", 314, 17, 375], [""23,07.2022"", 328, 18, 377], [""8690997156297"", 368, 22, 33], [""BOYMOB05629"", 382, 19, 53], [""mumf.mpb)oa.aafw ysiy"", 438, 45, 36]]"
000862,2022,10,21,2022-10-21,erode3,A.oxtoriner x pxstfsroxco Ivant k | ET xkD FR | Buxts.t pirtr xe kxr Re s Bes 0et 35-239-001) | Aoxd de preaixe akeo ue | BXP 22:10.21- PR0n a9.10.2939 | Pouklds net 125g,"[[""A.oxtoriner x pxstfsroxco Ivant k"", 292, 22, 339], [""ET xkD"", 307, 14, 403], [""FR"", 308, 15, 705], [""Buxts.t pirtr xe kxr Re s Bes 0et"", 322, 17, 344], [""35-239-001)"", 322, 20, 678], [""Aoxd de preaixe akeo ue"", 334, 15, 347], [""Pouklds net"", 442, 19, 331], [""PR0n a9.10.2939"", 378, 34, 332], [""BXP 22:10.21-"", 390, 31, 332], [""125g"", 437, 34, 403]]"
000863,2020,10,02,2020-10-02,up2x,0 | Acosommerdeprtrence 3vant le/ | Best before/ FR | Consumir preferentemente artes del/ 35-239-001 | Acons.mir de preferéncia antes de CE | PROE EXP .18.81 2.10.2020 | Poids net: 125g 32280261281848,"[[""0"", 484, 31, 396], [""Acosommerdeprtrence 3vant le/"", 544, 53, 469], [""FR"", 547, 26, 955], [""Best before/"", 568, 35, 557], [""35-239-001"", 570, 41, 918], [""Consumir preferentemente artes del/"", 593, 52, 478], [""CE"", 593, 26, 957], [""Acons.mir de preferéncia antes de"", 618, 45, 488], ["".18.81"", 705, 66, 576], [""PROE"", 698, 39, 485], [""2.10.2020"", 686, 43, 615], [""EXP"", 720, 35, 510], [""125g"", 802, 49, 589], [""32280261281848"", 779, 48, 841], [""Poids net:"", 815, 52, 496]]"
000864,2023,03,04,2023-03-04,s1,TION FACTS/NAHRWERTKENNZEICHNUNG | serving/ Nahrwerte pro | oes frmt/ Brenert aus fett | a Ve nsT | TaF:t/fet | Stre t/d esitige etsuen | 259 | as iat/ davon ungesttigte fettsiuren 139 | holesterol/Cholesterin | Sodium/ Natrium | Total Carbohydrate/Kohlenhydrate: | DitaFer/D Baltfe: 99 366 | Sugar/Davon Zucker: | Gadm/kalim:109 mg11%loe Esen 3mg17% | Enerjive Besin ogeler Tablosu 100o | Ererji(Kal-K) | Dale Limile deconsomlio | Tenminste HOdr TO SonTkem Tmi | •Best before •Mindesters Holbar Bis | BESTBEFORE:04/03/2023 | BATCH:3751 | 690777125215 | Netto Gewicht-Net Agrlik | Net Weight-Poids Net | Nettonkt-L | e400g,"[[""TION FACTS/NAHRWERTKENNZEICHNUNG"", 28, 37, 159], [""serving/ Nahrwerte pro"", 66, 29, 164], [""oes frmt/ Brenert aus fett"", 95, 32, 140], [""a Ve nsT"", 130, 38, 175], [""Stre t/d esitige etsuen"", 156, 33, 128], [""TaF:t/fet"", 140, 23, 130], [""259"", 176, 28, 301], [""as iat/ davon ungesttigte fettsiuren"", 194, 30, 124], [""139"", 188, 20, 305], [""holesterol/Cholesterin"", 212, 25, 121], [""Sodium/ Natrium"", 229, 24, 118], [""Total Carbohydrate/Kohlenhydrate:"", 250, 26, 117], [""DitaFer/D Baltfe:"", 263, 26, 117], [""Sugar/Davon Zucker:"", 275, 24, 116], [""99 366"", 272, 21, 297], [""Gadm/kalim:109 mg11%loe Esen"", 323, 33, 114], [""3mg17%"", 329, 24, 288], [""Enerjive Besin ogeler Tablosu 100o"", 395, 26, 165], [""Ererji(Kal-K)"", 415, 20, 166], [""Dale Limile deconsomlio"", 507, 24, 167], [""Tenminste HOdr TO SonTkem Tmi"", 520, 23, 143], [""•Best before •Mindesters Holbar Bis"", 536, 23, 153], [""BESTBEFORE:04/03/2023"", 643, 24, 112], [""BATCH:3751"", 668, 24, 112], [""690777125215"", 814, 33, 126], [""Netto Gewicht-Net Agrlik"", 862, 26, 172], [""Net Weight-Poids Net"", 878, 26, 178], [""Nettonkt-L"", 892, 28, 177], [""e400g"", 925, 53, 149]]"
000865,2021,09,28,2021-09-28,det5,DELI FOODS 3K- | 지 | 1.8% | 28.09.2021 | 크사위크림,"[[""DELI"", 372, 25, 140], [""FOODS"", 383, 16, 146], [""3K-"", 397, 61, 284], [""지"", 408, 23, 675], [""1.8%"", 423, 26, 672], [""28.09.2021"", 458, 26, 395], [""크사위크림"", 622, 96, 444]]"
000866,2021,09,25,2021-09-25,s1,-44y | 3 | 25.09.2021,"[[""-44y"", 177, 168, 379], [""3"", 343, 42, 210], [""25.09.2021"", 393, 26, 285]]"
000867,2020,02,07,2020-02-07,clahe,EGOGold E 8 PRD P DATE DRTE Na 1n9 0 10 7 2 20 0 21 20 | ATSHA COOKIES B ATCH NO 1 Y 20 BY,"[[""EGOGold"", 639, 86, 0], [""PRD"", 638, 17, 300], [""DRTE"", 638, 17, 361], [""Na"", 646, 27, 471], [""1n9"", 646, 30, 484], [""0"", 640, 15, 518], [""7"", 640, 13, 529], [""20"", 638, 15, 565], [""DATE"", 652, 20, 359], [""20"", 638, 11, 594], [""E"", 652, 14, 302], [""8"", 652, 17, 313], [""P"", 652, 14, 330], [""10"", 652, 18, 515], [""ATCH"", 663, 20, 311], [""2"", 651, 12, 565], [""0"", 651, 12, 576], [""21"", 651, 12, 594], [""ATSHA COOKIES"", 672, 20, 2], [""B"", 664, 13, 301], [""NO"", 664, 17, 387], [""1"", 663, 10, 443], [""Y"", 664, 14, 471], [""20"", 664, 18, 481], [""BY"", 664, 18, 512]]"
000868,2021,08,01,2021-08-01,fail,EGO | 08량  : Iuu 1 poosa 9 sATOOS V1 | DmT | DX7 FO: | -00 0r0 | 100 ION 9 E 5: | 비 NUTU>- | 2 | Omm | -CTUN 또 | NOU | 0 0 | 0-0 | EXE | EGO EGO EGOGold EGOGold EGOGold EGOGold rold 8 8 BATE % % 초코리21 08 1 n.wo | IA COOKIES LX O0CKTES HA COOKIES A COOKIRS A COOKIRS 2829 TCH TCH FcA | 초크림 상 -E | p03 R30 | EGOGold W02 F TC H 0 DAT AT H wwo OUUS- 10CIN 0 G FO7 | IA COOKIES,"[[""E"", 286, 114, 439], [""EGOGold"", 422, 54, 0], [""HA COOKIES"", 440, 24, 0], [""BATE"", 428, 15, 257], [""FcA"", 443, 17, 227], [""08"", 448, 12, 360], [""1"", 214, 41, 532], [""9"", 214, 43, 558], [""EGOGold"", 420, 59, 0], [""IA COOKIES"", 439, 22, 0], [""1"", 438, 33, 371], [""EGO"", 49, 84, 207], [""DmT"", 212, 18, 191], [""DX7"", 224, 22, 189], [""-00"", 237, 19, 190], [""100"", 262, 20, 189], [""2"", 286, 23, 185], [""비"", 275, 16, 193], [""Omm"", 299, 20, 186], [""NOU"", 360, 24, 182], [""-CTUN"", 349, 20, 186], [""0-0"", 384, 23, 181], [""0"", 370, 13, 186], [""2829"", 440, 59, 189], [""초코리21"", 423, 85, 295], [""초크림 상 -E"", 477, 78, 300], [""Iuu"", 218, 18, 427], [""FO:"", 244, 21, 424], [""0r0"", 256, 21, 424], [""ION"", 280, 22, 422], [""9"", 270, 15, 441], [""NUTU>-"", 292, 22, 421], [""또"", 366, 17, 421], [""0"", 392, 13, 439], [""EXE"", 416, 22, 417], [""n.wo"", 428, 19, 417], [""p03"", 560, 151, 397], [""08량  :"", 202, 48, 169], [""poosa"", 218, 52, 482], [""sATOOS V1"", 200, 21, 555], [""EGOGold"", 422, 54, 0], [""8"", 432, 23, 213], [""A COOKIRS"", 440, 23, 1], [""TCH"", 444, 9, 227], [""%"", 434, 7, 277], [""EGOGold"", 422, 54, 0], [""8"", 432, 23, 213], [""A COOKIRS"", 440, 23, 1], [""TCH"", 444, 9, 227], [""%"", 434, 7, 277], [""R30"", 596, 21, 828], [""EGOGold"", 844, 97, 0], [""DAT"", 855, 30, 511], [""wwo"", 874, 63, 578], [""W02"", 876, 40, 409], [""OUUS-"", 878, 61, 678], [""10CIN"", 880, 62, 702], [""FO7"", 882, 70, 767], [""F"", 870, 23, 463], [""IA COOKIES"", 880, 35, 1], [""AT"", 874, 29, 532], [""TC"", 886, 22, 462], [""H"", 888, 21, 507], [""0"", 890, 13, 539], [""H"", 892, 21, 558], [""0"", 899, 18, 729], [""G"", 899, 20, 752], [""EGO"", 418, 30, 4], [""5:"", 286, 108, 442], [""EGO"", 418, 36, 1], [""rold"", 428, 26, 93], [""LX O0CKTES"", 440, 20, 0]]"
000869,2021,09,15,2021-09-15,s1,"코트리플샌드 영양정보 200 | 제조선에서 제조하고 있습니다. 100gg520kca | 곳에보 15-09-2021 号230mg12%伞数62g19%43g | 소비자분쟁히결 01:10 27g50%0.3g16107 | 을수있습니다. 000000848327 爱量15mg5%7g13% | 구입처 0I1399 트레이:PP No Brand는 이마트의 상표입니다 2 | 우유,내두,밀,계단,아황산류 함유","[[""코트리플샌드"", 277, 30, 18], [""제조선에서 제조하고 있습니다."", 306, 29, 11], [""영양정보"", 302, 40, 646], [""200"", 295, 26, 771], [""100gg520kca"", 316, 33, 738], [""곳에보"", 325, 27, 0], [""소비자분쟁히결"", 347, 29, 0], [""号230mg12%伞数62g19%43g"", 338, 31, 642], [""15-09-2021"", 347, 27, 459], [""을수있습니다."", 367, 29, 0], [""01:10"", 365, 23, 526], [""27g50%0.3g16107"", 364, 30, 641], [""000000848327"", 375, 25, 258], [""0I1399"", 386, 23, 0], [""爱量15mg5%7g13%"", 388, 27, 641], [""구입처"", 406, 31, 0], [""트레이:PP"", 411, 23, 173], [""No Brand는 이마트의 상표입니다"", 414, 21, 241], [""2"", 410, 27, 638], [""우유,내두,밀,계단,아황산류 함유"", 522, 26, 585]]"
000870,2021,10,15,2021-10-15,s1,정보10g 기준치에 대한 비을 1일 영양성분 100g 기준치에 대한 비율 1일영양성분 EXP | 210mg11%30g5 56% 15.10.2021 6B | 53g16%0.5g AME44A 13:28 | 내용량 당류25g 25%9 | 75g | 100g 量5mg2%12g 22% | 에은2으로의의량에다대를수있습다.,"[[""1일 영양성분"", 208, 29, 117], [""1일영양성분"", 207, 28, 255], [""정보10g"", 225, 42, 0], [""100g"", 220, 25, 175], [""EXP"", 210, 21, 328], [""기준치에 대한 비을"", 227, 27, 95], [""기준치에 대한 비율"", 227, 24, 233], [""210mg11%30g5"", 260, 31, 46], [""56%"", 258, 25, 278], [""15.10.2021 6B"", 270, 23, 396], [""53g16%0.5g"", 292, 31, 50], [""AME44A 13:28"", 288, 25, 396], [""내용량"", 319, 30, 0], [""당류25g"", 330, 30, 64], [""25%9"", 326, 31, 122], [""75g"", 343, 26, 0], [""量5mg2%12g"", 360, 33, 63], [""22%"", 356, 23, 287], [""100g"", 370, 25, 0], [""에은2으로의의량에다대를수있습다."", 392, 24, 72]]"
000871,2021,10,15,2021-10-15,s1,0g8 EXP | 三量210mg11%030g 15.10.2021 68 | 子时量53g 16% 트랜스지방0.5 AME44A 13:28 | 내용량 25g25%鲜9g | 75g | 00g당 国动明量5mg2%智12g,"[[""0g8"", 209, 46, 110], [""EXP"", 202, 20, 217], [""三量210mg11%030g"", 237, 36, 30], [""子时量53g 16%"", 266, 32, 30], [""트랜스지방0.5"", 269, 30, 125], [""15.10.2021 68"", 260, 29, 259], [""내용량"", 284, 29, 1], [""AME44A 13:28"", 278, 25, 261], [""25g25%鲜9g"", 298, 34, 37], [""75g"", 306, 22, 0], [""00g당"", 329, 20, 1], [""国动明量5mg2%智12g"", 328, 31, 35]]"
000872,2021,02,26,2021-02-26,s1,HESIMH AANVZZON QEDITS | BestByFEB/26/21 10:48NDL2A,"[[""AANVZZON"", 310, 309, 416], [""QEDITS"", 280, 257, 532], [""HESIMH"", 267, 198, 351], [""BestByFEB/26/21"", 511, 28, 305], [""10:48NDL2A"", 507, 28, 499]]"
000873,2021,08,26,2021-08-26,s1,BELGIOIOS HEHAH AOMRZZEET QEDITS | BestBy FE8/26/21 10:48NDL.2A,"[[""HEHAH"", 217, 184, 205], [""AOMRZZEET"", 258, 283, 238], [""QEDITS"", 228, 223, 324], [""BELGIOIOS"", 233, 260, 153], [""BestBy FE8/26/21"", 435, 26, 160], [""10:48NDL.2A"", 433, 26, 277]]"
